Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)
days	psi	Mscf/d	stb/d
0         	0         	-         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 21	834.929	160	8.94883	0.414021	8.5348	0	0.0462638	0.953736	0		0.887434	0.0239321	0.0861548	0.00247928	0.189346	0.00989662	0.293151	0.507606	
Seg 22	850.204	160	8.83335	0.280267	8.55308	0	0.0317271	0.968273	0		0.888317	0.0237636	0.0854221	0.0024976	0.192661	0.00996526	0.292173	0.5052	
Seg 23	865.289	160	8.72393	0.152761	8.57117	0	0.0175099	0.98249	0		0.889154	0.0235999	0.0847292	0.00251658	0.195923	0.010031	0.291206	0.502839	
Seg 24	880.196	160	8.6201	0.0310057	8.5891	0	0.00359677	0.996403	0		0.88995	0.0234408	0.0840733	0.00253618	0.199135	0.0100941	0.29025	0.500521	
Seg 25	895.053	160	8.59155	0	8.59155	0	0	1	0		0.199968	0.0101102	0.290002	0.49992	0.199968	0.0101102	0.290002	0.49992	
Seg 26	909.906	160	8.58857	0	8.58857	0	0	1	0		0.199968	0.0101102	0.290002	0.49992	0.199968	0.0101102	0.290002	0.49992	
Seg 27	924.753	160	8.5856	0	8.5856	0	0	1	0		0.199968	0.0101102	0.290002	0.49992	0.199968	0.0101102	0.290002	0.49992	
Seg 28	939.595	160	8.58265	0	8.58265	0	0	1	0		0.199968	0.0101102	0.290002	0.49992	0.199968	0.0101102	0.290002	0.49992	
Seg 29	954.432	160	8.57971	0	8.57971	0	0	1	0		0.199968	0.0101102	0.290002	0.49992	0.199968	0.0101102	0.290002	0.49992	
Seg 30	969.264	160	8.57678	0	8.57678	0	0	1	0		0.199968	0.0101102	0.290002	0.49992	0.199968	0.0101102	0.290002	0.49992	


98.4016   	300       	160       	73.1413   	7003.02   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	22.4494	14.6005	7.8489	0	0.650373	0.349627	0		0.801685	0.0312826	0.164212	0.00282109	0.0654406	0.00538228	0.318124	0.611053	
Seg 1	338.159	160	19.8419	11.9304	7.91156	0	0.583353	0.416647	0		0.815804	0.030794	0.150738	0.00266411	0.0747439	0.0059099	0.318319	0.601027	
Seg 2	373.155	160	17.9762	10.0119	7.9643	0	0.53794	0.46206	0		0.826518	0.030296	0.140628	0.00255806	0.083227	0.00635458	0.317833	0.592585	
Seg 3	405.766	160	16.5615	8.55098	8.01053	0	0.496801	0.503199	0		0.835018	0.0298089	0.13269	0.00248359	0.0910842	0.00673811	0.316974	0.585204	
Seg 4	436.516	160	15.4437	7.3915	8.05222	0	0.458913	0.541087	0		0.841981	0.0293404	0.126248	0.00243028	0.0984469	0.00707468	0.315896	0.578583	
Seg 5	465.767	160	14.5331	6.44258	8.09056	0	0.42368	0.57632	0		0.847826	0.0288927	0.12089	0.00239198	0.105408	0.00737401	0.314685	0.572534	
Seg 6	493.784	160	13.7737	5.64738	8.12635	0	0.39067	0.60933	0		0.852825	0.0284661	0.116345	0.00236483	0.112034	0.00764304	0.313391	0.566932	
Seg 7	520.766	160	13.1285	4.96834	8.16014	0	0.359553	0.640447	0		0.857165	0.0280598	0.112429	0.00234625	0.118376	0.00788691	0.312047	0.56169	
Seg 8	546.866	160	12.5719	4.37956	8.19234	0	0.330076	0.669924	0		0.860979	0.0276726	0.109014	0.00233446	0.124475	0.00810956	0.310672	0.556744	
Seg 9	572.205	160	12.0858	3.86255	8.22322	0	0.302036	0.697964	0		0.864365	0.0273032	0.106004	0.00232818	0.130361	0.00831403	0.309278	0.552046	
Seg 10	596.882	160	11.6567	3.40367	8.25303	0	0.275269	0.724731	0		0.867397	0.0269504	0.103326	0.0023265	0.136061	0.00850276	0.307876	0.547561	
Seg 11	620.976	160	11.2746	2.99266	8.28193	0	0.24964	0.75036	0		0.870131	0.026613	0.100927	0.00232869	0.141593	0.00867772	0.306471	0.543258	
Seg 12	644.554	160	10.9317	2.62163	8.31007	0	0.225038	0.774962	0		0.872613	0.0262898	0.0987631	0.00233421	0.146977	0.00884053	0.305067	0.539115	
Seg 13	667.663	160	10.622	2.28448	8.33756	0	0.201681	0.798319	0		0.874876	0.02598	0.0968015	0.00234265	0.152225	0.00899249	0.303668	0.535114	
Seg 14	690.342	160	10.3409	1.97639	8.36447	0	0.179607	0.820393	0		0.876949	0.0256826	0.095015	0.00235366	0.157347	0.00913467	0.302277	0.531241	
Seg 15	712.635	160	10.0842	1.69326	8.39089	0	0.158165	0.841835	0		0.878856	0.0253969	0.0933806	0.00236698	0.162354	0.00926809	0.300895	0.527483	
Seg 16	734.584	160	9.84866	1.43176	8.41689	0	0.137288	0.862712	0		0.880616	0.0251218	0.0918793	0.00238237	0.167258	0.0093936	0.299522	0.523826	
Seg 17	756.223	160	9.6317	1.18916	8.44254	0	0.116915	0.883085	0		0.882248	0.0248568	0.0904954	0.00239968	0.172067	0.00951194	0.29816	0.520261	
Seg 18	777.581	160	9.43104	0.963156	8.46788	0	0.0969942	0.903006	0		0.883765	0.0246011	0.0892155	0.00241876	0.176789	0.00962375	0.296807	0.51678	
Seg 19	798.686	160	9.24481	0.751843	8.49297	0	0.0774807	0.922519	0		0.885178	0.024354	0.0880285	0.00243949	0.181431	0.00972958	0.295465	0.513374	
Seg 20	819.563	160	9.07143	0.553594	8.51784	0	0.0583106	0.941689	0		0.886498	0.0241151	0.0869248	0.00246179	0.185999	0.00982993	0.294133	0.510038	
Seg 21	835.041	160	8.94933	0.41301	8.53632	0	0.0461482	0.953852	0		0.88743	0.0239415	0.0861489	0.00247943	0.189371	0.00990166	0.293144	0.507584	
Seg 22	850.319	160	8.83384	0.279236	8.5546	0	0.0316086	0.968391	0		0.888313	0.0237729	0.0854162	0.00249777	0.192687	0.00997032	0.292165	0.505177	
Seg 23	865.408	160	8.72441	0.151711	8.5727	0	0.0173886	0.982611	0		0.889151	0.0236091	0.0847235	0.00251675	0.19595	0.0100361	0.291198	0.502816	
Seg 24	880.318	160	8.62057	0.029937	8.59063	0	0.00347261	0.996527	0		0.889946	0.0234499	0.0840677	0.00253636	0.199162	0.0100992	0.290242	0.500497	
Seg 25	895.18	160	8.5929	0	8.5929	0	0	1	0		0.199967	0.0101148	0.290002	0.499917	0.199967	0.0101148	0.290002	0.499917	
Seg 26	910.037	160	8.58992	0	8.58992	0	0	1	0		0.199967	0.0101148	0.290002	0.499917	0.199967	0.0101148	0.290002	0.499917	
Seg 27	924.889	160	8.58695	0	8.58695	0	0	1	0		0.199967	0.0101148	0.290002	0.499917	0.199967	0.0101148	0.290002	0.499917	
Seg 28	939.736	160	8.58399	0	8.58399	0	0	1	0		0.199967	0.0101148	0.290002	0.499917	0.199967	0.0101148	0.290002	0.499917	
Seg 29	954.578	160	8.58105	0	8.58105	0	0	1	0		0.199967	0.0101148	0.290002	0.499917	0.199967	0.0101148	0.290002	0.499917	
Seg 30	969.415	160	8.57812	0	8.57812	0	0	1	0		0.199967	0.0101148	0.290002	0.499917	0.199967	0.0101148	0.290002	0.499917	


99.9505   	300       	160       	73.1757   	7005.88   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	22.4607	14.6082	7.85248	0	0.650389	0.349611	0		0.801637	0.0313293	0.164213	0.00282109	0.0654369	0.00539033	0.318126	0.611046	
Seg 1	338.19	160	19.85	11.9348	7.91523	0	0.583339	0.416661	0		0.815767	0.0308397	0.150729	0.00266401	0.0747471	0.00591915	0.318321	0.601013	
Seg 2	373.211	160	17.9825	10.0144	7.96803	0	0.537894	0.462106	0		0.826488	0.0303405	0.140614	0.00255792	0.0832361	0.00636479	0.317834	0.592565	
Seg 3	405.845	160	16.5666	8.55229	8.01432	0	0.49673	0.50327	0		0.834991	0.0298524	0.132673	0.00248344	0.0910982	0.00674911	0.316973	0.58518	
Seg 4	436.616	160	15.448	7.39198	8.05605	0	0.458819	0.541181	0		0.841957	0.0293829	0.12623	0.00243014	0.0984654	0.00708635	0.315894	0.578555	
Seg 5	465.886	160	14.5369	6.44245	8.09443	0	0.423567	0.576433	0		0.847803	0.0289343	0.120871	0.00239186	0.10543	0.00738625	0.314681	0.572502	
Seg 6	493.92	160	13.7771	5.6468	8.13026	0	0.390539	0.609461	0		0.852803	0.0285068	0.116325	0.00236472	0.11206	0.00765579	0.313387	0.566898	
Seg 7	520.918	160	13.1315	4.96741	8.16408	0	0.359407	0.640593	0		0.857144	0.0280997	0.11241	0.00234617	0.118406	0.00790011	0.312041	0.561653	
Seg 8	547.034	160	12.5747	4.37836	8.19631	0	0.329916	0.670084	0		0.860959	0.0277118	0.108995	0.0023344	0.124508	0.00812315	0.310664	0.556705	
Seg 9	572.388	160	12.0883	3.86112	8.22723	0	0.301863	0.698137	0		0.864346	0.0273417	0.105984	0.00232816	0.130397	0.00832797	0.30927	0.552005	
Seg 10	597.079	160	11.6591	3.40205	8.25706	0	0.275084	0.724916	0		0.867378	0.0269883	0.103307	0.00232651	0.136099	0.00851703	0.307866	0.547518	
Seg 11	621.187	160	11.2769	2.99089	8.28599	0	0.249444	0.750556	0		0.870113	0.0266503	0.100908	0.00232873	0.141635	0.00869228	0.30646	0.543213	
Seg 12	644.778	160	10.9339	2.61972	8.31416	0	0.224832	0.775168	0		0.872595	0.0263265	0.0987447	0.00233429	0.147021	0.00885536	0.305055	0.539068	
Seg 13	667.9	160	10.6241	2.28247	8.34167	0	0.201473	0.798527	0		0.874858	0.0260161	0.0967835	0.00234276	0.152271	0.00900757	0.303656	0.535066	
Seg 14	690.591	160	10.3429	1.97428	8.36861	0	0.17939	0.82061	0		0.876931	0.0257182	0.0949974	0.00235381	0.157395	0.00914998	0.302264	0.531191	
Seg 15	712.897	160	10.0861	1.69107	8.39506	0	0.157939	0.842061	0		0.878837	0.0254319	0.0933634	0.00236715	0.162405	0.0092836	0.30088	0.527431	
Seg 16	734.858	160	9.85059	1.4295	8.42109	0	0.137051	0.862949	0		0.880598	0.0251564	0.0918625	0.00238259	0.167311	0.0094093	0.299507	0.523773	
Seg 17	756.508	160	9.63358	1.18682	8.44676	0	0.116669	0.883331	0		0.88223	0.0248909	0.090479	0.00239993	0.172122	0.00952782	0.298143	0.520206	
Seg 18	777.878	160	9.43289	0.960754	8.47213	0	0.0967395	0.903261	0		0.883747	0.0246348	0.0891995	0.00241905	0.176846	0.0096398	0.29679	0.516724	
Seg 19	798.995	160	9.24663	0.749381	8.49725	0	0.0772169	0.922783	0		0.88516	0.0243873	0.0880129	0.00243982	0.181491	0.00974579	0.295447	0.513317	
Seg 20	819.883	160	9.07322	0.55107	8.52215	0	0.0580337	0.941966	0		0.88648	0.024148	0.0869096	0.00246215	0.186061	0.00984628	0.294114	0.509979	
Seg 21	835.371	160	8.95108	0.410435	8.54065	0	0.0458515	0.954148	0		0.887412	0.023974	0.0861339	0.00247983	0.189434	0.00991813	0.293124	0.507523	
Seg 22	850.659	160	8.83557	0.276613	8.55895	0	0.0313057	0.968694	0		0.888295	0.0238051	0.0854015	0.00249819	0.192752	0.00998689	0.292145	0.505116	
Seg 23	865.758	160	8.72612	0.149044	8.57708	0	0.0170796	0.98292	0		0.889133	0.0236411	0.084709	0.00251721	0.196017	0.0100528	0.291177	0.502753	
Seg 24	880.678	160	8.62226	0.0272286	8.59503	0	0.00315783	0.996842	0		0.889928	0.0234816	0.0840534	0.00253685	0.199231	0.010116	0.29022	0.500433	
Seg 25	895.554	160	8.59682	0	8.59682	0	0	1	0		0.199962	0.0101301	0.290002	0.499906	0.199962	0.0101301	0.290002	0.499906	
Seg 26	910.424	160	8.59383	0	8.59383	0	0	1	0		0.199962	0.0101301	0.290002	0.499906	0.199962	0.0101301	0.290002	0.499906	
Seg 27	925.29	160	8.59086	0	8.59086	0	0	1	0		0.199962	0.0101301	0.290002	0.499906	0.199962	0.0101301	0.290002	0.499906	
Seg 28	940.15	160	8.5879	0	8.5879	0	0	1	0		0.199962	0.0101301	0.290002	0.499906	0.199962	0.0101301	0.290002	0.499906	
Seg 29	955.006	160	8.58495	0	8.58495	0	0	1	0		0.199962	0.0101301	0.290002	0.499906	0.199962	0.0101301	0.290002	0.499906	
Seg 30	969.856	160	8.58202	0	8.58202	0	0	1	0		0.199962	0.0101301	0.290002	0.499906	0.199962	0.0101301	0.290002	0.499906	


104.559   	300       	160       	73.2684   	7012.8    	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	22.487	14.6268	7.86015	0	0.650458	0.349542	0		0.801429	0.0315309	0.164219	0.00282108	0.0654207	0.00542506	0.318135	0.61102	
Seg 1	338.259	160	19.869	11.9459	7.92311	0	0.583342	0.416658	0		0.815585	0.0310376	0.150713	0.00266377	0.0747458	0.00595825	0.318329	0.600967	
Seg 2	373.338	160	17.9972	10.0211	7.97605	0	0.537829	0.462171	0		0.826321	0.0305346	0.140587	0.00255759	0.0832469	0.00640746	0.31784	0.592506	
Seg 3	406.023	160	16.5786	8.55612	8.02246	0	0.496607	0.503393	0		0.834835	0.0300427	0.132639	0.0024831	0.0911195	0.00679476	0.316976	0.58511	
Seg 4	436.839	160	15.4581	7.39385	8.06429	0	0.458647	0.541353	0		0.841808	0.0295696	0.126193	0.00242982	0.0984959	0.00713457	0.315893	0.578476	
Seg 5	466.151	160	14.5457	6.4429	8.10276	0	0.423352	0.576648	0		0.84766	0.0291177	0.120831	0.00239158	0.105469	0.00743671	0.314678	0.572417	
Seg 6	494.225	160	13.7849	5.64618	8.13867	0	0.390285	0.609715	0		0.852664	0.028687	0.116285	0.00236449	0.112106	0.00770823	0.31338	0.566805	
Seg 7	521.26	160	13.1385	4.96596	8.17258	0	0.359118	0.640882	0		0.857008	0.0282769	0.112369	0.002346	0.11846	0.00795433	0.312031	0.561555	
Seg 8	547.41	160	12.5811	4.37625	8.20488	0	0.329595	0.670405	0		0.860826	0.0278862	0.108954	0.0023343	0.124568	0.00817897	0.310652	0.556601	
Seg 9	572.797	160	12.0943	3.85846	8.23587	0	0.301513	0.698487	0		0.864215	0.0275134	0.105944	0.00232813	0.130464	0.00838524	0.309254	0.551896	
Seg 10	597.52	160	11.6647	3.39895	8.26577	0	0.274707	0.725293	0		0.867249	0.0271574	0.103267	0.00232654	0.136172	0.00857563	0.307848	0.547404	
Seg 11	621.658	160	11.2822	2.98741	8.29477	0	0.249043	0.750957	0		0.869986	0.026817	0.100869	0.00232883	0.141713	0.0087521	0.30644	0.543095	
Seg 12	645.278	160	10.9389	2.61592	8.32301	0	0.224407	0.775593	0		0.872469	0.0264909	0.098706	0.00233447	0.147105	0.00891631	0.305032	0.538946	
Seg 13	668.429	160	10.629	2.27842	8.35055	0	0.201044	0.798956	0		0.874733	0.0261783	0.0967455	0.00234302	0.152361	0.00906955	0.30363	0.53494	
Seg 14	691.147	160	10.3475	1.96998	8.37755	0	0.178938	0.821062	0		0.876807	0.0258784	0.0949603	0.00235414	0.15749	0.00921292	0.302236	0.531061	
Seg 15	713.48	160	10.0906	1.68655	8.40407	0	0.157464	0.842536	0		0.878715	0.0255901	0.0933271	0.00236757	0.162505	0.00934745	0.300851	0.527297	
Seg 16	735.466	160	9.85494	1.42477	8.43016	0	0.136554	0.863446	0		0.880477	0.0253127	0.0918271	0.00238308	0.167415	0.00947399	0.299475	0.523635	
Seg 17	757.142	160	9.63781	1.18191	8.4559	0	0.11615	0.88385	0		0.88211	0.0250454	0.0904443	0.00240051	0.172231	0.0095933	0.29811	0.520066	
Seg 18	778.538	160	9.43702	0.955678	8.48134	0	0.0961992	0.903801	0		0.883627	0.0247874	0.0891657	0.00241971	0.17696	0.00970601	0.296754	0.51658	
Seg 19	799.68	160	9.25067	0.744149	8.50652	0	0.0766551	0.923345	0		0.885041	0.0245383	0.0879799	0.00244057	0.181609	0.0098127	0.295409	0.513169	
Seg 20	820.592	160	9.07717	0.545677	8.5315	0	0.0574417	0.942558	0		0.886362	0.0242973	0.0868775	0.00246299	0.186184	0.00991385	0.294075	0.509828	
Seg 21	836.102	160	8.95496	0.404915	8.55005	0	0.0452152	0.954785	0		0.887295	0.0241221	0.0861023	0.00248074	0.189561	0.00998617	0.293083	0.50737	
Seg 22	851.412	160	8.83938	0.270973	8.5684	0	0.0306541	0.969346	0		0.888178	0.0239521	0.0853703	0.00249918	0.192883	0.0100554	0.292102	0.50496	
Seg 23	866.533	160	8.72987	0.143292	8.58658	0	0.0164134	0.983587	0		0.889017	0.0237869	0.0846783	0.00251827	0.196151	0.0101217	0.291133	0.502594	
Seg 24	881.474	160	8.62595	0.0213711	8.60458	0	0.00247744	0.997523	0		0.889813	0.0236263	0.0840232	0.00253799	0.199369	0.0101853	0.290174	0.500271	
Seg 25	896.379	160	8.60533	0	8.60533	0	0	1	0		0.199943	0.0101965	0.290003	0.499858	0.199943	0.0101965	0.290003	0.499858	
Seg 26	911.28	160	8.60234	0	8.60234	0	0	1	0		0.199943	0.0101965	0.290003	0.499858	0.199943	0.0101965	0.290003	0.499858	
Seg 27	926.175	160	8.59935	0	8.59935	0	0	1	0		0.199943	0.0101965	0.290003	0.499858	0.199943	0.0101965	0.290003	0.499858	
Seg 28	941.065	160	8.59639	0	8.59639	0	0	1	0		0.199943	0.0101965	0.290003	0.499858	0.199943	0.0101965	0.290003	0.499858	
Seg 29	955.95	160	8.59343	0	8.59343	0	0	1	0		0.199943	0.0101965	0.290003	0.499858	0.199943	0.0101965	0.290003	0.499858	
Seg 30	970.83	160	8.59049	0	8.59049	0	0	1	0		0.199943	0.0101965	0.290003	0.499858	0.199943	0.0101965	0.290003	0.499858	


114.559   	300       	160       	73.5056   	7024.41   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	22.5475	14.6741	7.8734	0	0.650809	0.349191	0		0.800357	0.0325738	0.164248	0.00282104	0.0653371	0.00560469	0.318176	0.610882	
Seg 1	338.399	160	19.9127	11.976	7.93674	0	0.583574	0.416426	0		0.814577	0.0320638	0.150696	0.00266325	0.0746884	0.00615786	0.318371	0.600783	
Seg 2	373.596	160	18.031	10.041	7.99	0	0.537925	0.462075	0		0.825355	0.0315436	0.140545	0.0025569	0.0832112	0.00662364	0.317877	0.592289	
Seg 3	406.382	160	16.606	8.56931	8.03668	0	0.496588	0.503412	0		0.8339	0.0310348	0.132583	0.00248239	0.0911025	0.00702508	0.317006	0.584866	
Seg 4	437.289	160	15.4811	7.4024	8.07874	0	0.458527	0.541473	0		0.840897	0.0305454	0.126128	0.00242916	0.0984953	0.00737717	0.315917	0.578211	
Seg 5	466.683	160	14.5655	6.44806	8.11742	0	0.423142	0.576858	0		0.846769	0.0300779	0.120762	0.00239101	0.105483	0.00769015	0.314694	0.572133	
Seg 6	494.832	160	13.8023	5.64875	8.15353	0	0.389995	0.610005	0		0.85179	0.0296325	0.116213	0.00236405	0.112134	0.00797134	0.313389	0.566506	
Seg 7	521.938	160	13.1541	4.96651	8.18761	0	0.358754	0.641246	0		0.856149	0.0292083	0.112297	0.00234569	0.118499	0.00822614	0.312034	0.561241	
Seg 8	548.154	160	12.5952	4.37516	8.22008	0	0.329164	0.670836	0		0.85998	0.0288042	0.108882	0.00233414	0.124619	0.00845869	0.310648	0.556274	
Seg 9	573.605	160	12.1073	3.85604	8.25123	0	0.301019	0.698981	0		0.863381	0.0284188	0.105872	0.00232812	0.130526	0.00867219	0.309244	0.551558	
Seg 10	598.388	160	11.6767	3.39541	8.28129	0	0.274156	0.725844	0		0.866426	0.0280507	0.103196	0.00232669	0.136244	0.00886921	0.307832	0.547055	
Seg 11	622.584	160	11.2934	2.98293	8.31044	0	0.248437	0.751563	0		0.869172	0.0276988	0.1008	0.00232915	0.141794	0.00905181	0.306417	0.542736	
Seg 12	646.26	160	10.9494	2.61062	8.33882	0	0.22375	0.77625	0		0.871665	0.0273617	0.0986386	0.00233495	0.147195	0.0092217	0.305005	0.538578	
Seg 13	669.464	160	10.6389	2.27238	8.36655	0	0.20036	0.79964	0		0.873938	0.0270385	0.09668	0.00234366	0.152459	0.00938021	0.303597	0.534563	
Seg 14	692.234	160	10.357	1.96334	8.39368	0	0.178205	0.821795	0		0.87602	0.0267285	0.0948967	0.00235496	0.157596	0.0095285	0.302198	0.530677	
Seg 15	714.617	160	10.0997	1.67937	8.42033	0	0.156684	0.843316	0		0.877935	0.0264305	0.0932655	0.00236855	0.162619	0.00966762	0.300808	0.526905	
Seg 16	736.654	160	9.86367	1.41712	8.44655	0	0.13573	0.86427	0		0.879705	0.0261438	0.0917674	0.00238424	0.167537	0.00979847	0.299428	0.523236	
Seg 17	758.379	160	9.64625	1.17384	8.47242	0	0.115281	0.884719	0		0.881344	0.0258675	0.0903866	0.00240185	0.17236	0.00992183	0.298058	0.51966	
Seg 18	779.822	160	9.44519	0.947216	8.49797	0	0.0952873	0.904713	0		0.882868	0.025601	0.0891099	0.00242122	0.177096	0.0100384	0.296698	0.516167	
Seg 19	801.011	160	9.25861	0.735336	8.52327	0	0.0757011	0.924299	0		0.884288	0.0253435	0.0879261	0.00244226	0.181752	0.0101486	0.295349	0.51275	
Seg 20	821.97	160	9.08491	0.536561	8.54835	0	0.0564359	0.943564	0		0.885615	0.0250945	0.0868256	0.00246487	0.186333	0.0102532	0.294011	0.509403	
Seg 21	837.522	160	8.96251	0.395494	8.56701	0	0.044126	0.955874	0		0.886553	0.0249134	0.0860513	0.00248277	0.189718	0.010328	0.293015	0.506939	
Seg 22	852.874	160	8.84674	0.261269	8.58547	0	0.0295317	0.970468	0		0.887441	0.0247375	0.0853204	0.00250136	0.193046	0.0103996	0.292031	0.504523	
Seg 23	868.035	160	8.73707	0.133321	8.60374	0	0.0152587	0.984741	0		0.888283	0.0245667	0.0846294	0.0025206	0.19632	0.0104682	0.291059	0.502153	
Seg 24	883.016	160	8.633	0.0111511	8.62185	0	0.00129163	0.998708	0		0.889083	0.0244007	0.0839754	0.00254047	0.199544	0.0105339	0.290097	0.499824	
Seg 25	897.975	160	8.62079	0	8.62079	0	0	1	0		0.199843	0.0105399	0.290008	0.499609	0.199843	0.0105399	0.290008	0.499609	
Seg 26	912.93	160	8.61778	0	8.61778	0	0	1	0		0.199843	0.0105399	0.290008	0.499609	0.199843	0.0105399	0.290008	0.499609	
Seg 27	927.879	160	8.61478	0	8.61478	0	0	1	0		0.199843	0.0105399	0.290008	0.499609	0.199843	0.0105399	0.290008	0.499609	
Seg 28	942.823	160	8.61179	0	8.61179	0	0	1	0		0.199843	0.0105399	0.290008	0.499609	0.199843	0.0105399	0.290008	0.499609	
Seg 29	957.763	160	8.60882	0	8.60882	0	0	1	0		0.199843	0.0105399	0.290008	0.499609	0.199843	0.0105399	0.290008	0.499609	
Seg 30	972.697	160	8.60587	0	8.60587	0	0	1	0		0.199843	0.0105399	0.290008	0.499609	0.199843	0.0105399	0.290008	0.499609	


115.988   	300       	160       	73.5625   	7028.21   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	22.563	14.6855	7.87757	0	0.650864	0.349136	0		0.800191	0.032736	0.164252	0.00282104	0.0653241	0.00563264	0.318183	0.61086	
Seg 1	338.438	160	19.9239	11.9828	7.94104	0	0.583593	0.416407	0		0.814425	0.0322232	0.150689	0.00266311	0.0746835	0.00618915	0.318377	0.60075	
Seg 2	373.668	160	18.0396	10.0452	7.99439	0	0.537905	0.462095	0		0.825213	0.0317001	0.14053	0.00255672	0.083213	0.00665768	0.317882	0.592248	
Seg 3	406.484	160	16.613	8.57189	8.04113	0	0.496535	0.503465	0		0.833764	0.0311884	0.132565	0.0024822	0.0911098	0.00706143	0.31701	0.584819	
Seg 4	437.416	160	15.4871	7.40382	8.08325	0	0.458447	0.541553	0		0.840766	0.0306963	0.126108	0.00242898	0.0985076	0.00741552	0.315918	0.578159	
Seg 5	466.834	160	14.5706	6.44865	8.12199	0	0.423037	0.576963	0		0.846642	0.0302262	0.120741	0.00239086	0.1055	0.00773026	0.314694	0.572076	
Seg 6	495.005	160	13.8068	5.6487	8.15814	0	0.389868	0.610132	0		0.851666	0.0297784	0.116191	0.00236393	0.112155	0.008013	0.313387	0.566445	
Seg 7	522.131	160	13.1582	4.96596	8.19227	0	0.358608	0.641392	0		0.856028	0.029352	0.112275	0.0023456	0.118524	0.0082692	0.31203	0.561177	
Seg 8	548.367	160	12.599	4.37423	8.22478	0	0.329	0.671	0		0.859861	0.0289457	0.10886	0.00233409	0.124648	0.00850301	0.310642	0.556207	
Seg 9	573.836	160	12.1108	3.85478	8.25597	0	0.300839	0.699161	0		0.863263	0.0285582	0.10585	0.00232811	0.130557	0.00871767	0.309237	0.551488	
Seg 10	598.637	160	11.68	3.39388	8.28607	0	0.27396	0.72604	0		0.86631	0.0281882	0.103175	0.00232672	0.136278	0.00891574	0.307823	0.546983	
Seg 11	622.85	160	11.2964	2.98117	8.31526	0	0.248227	0.751773	0		0.869058	0.0278343	0.100778	0.00232922	0.141832	0.00909931	0.306407	0.542661	
Seg 12	646.543	160	10.9524	2.60867	8.34368	0	0.223527	0.776473	0		0.871552	0.0274954	0.0986179	0.00233506	0.147236	0.00927009	0.304993	0.5385	
Seg 13	669.762	160	10.6417	2.27028	8.37143	0	0.200133	0.799867	0		0.873826	0.0271706	0.0966597	0.00234382	0.152503	0.00942944	0.303585	0.534483	
Seg 14	692.548	160	10.3597	1.96109	8.39861	0	0.177965	0.822035	0		0.875909	0.0268589	0.0948768	0.00235516	0.157643	0.0095785	0.302184	0.530595	
Seg 15	714.946	160	10.1023	1.67698	8.42529	0	0.156431	0.843569	0		0.877826	0.0265594	0.0932461	0.0023688	0.162668	0.00971834	0.300793	0.526821	
Seg 16	736.998	160	9.86616	1.41461	8.45155	0	0.135464	0.864536	0		0.879596	0.0262712	0.0917484	0.00238454	0.167589	0.00984987	0.299411	0.52315	
Seg 17	758.737	160	9.64866	1.17121	8.47745	0	0.115003	0.884997	0		0.881236	0.0259934	0.0903681	0.00240219	0.172415	0.00997387	0.29804	0.519571	
Seg 18	780.194	160	9.44753	0.944485	8.50305	0	0.0949959	0.905004	0		0.882761	0.0257255	0.0890919	0.00242162	0.177153	0.010091	0.296679	0.516076	
Seg 19	801.397	160	9.2609	0.732508	8.52839	0	0.0753972	0.924603	0		0.884182	0.0254667	0.0879085	0.0024427	0.181811	0.0102018	0.295329	0.512658	
